ubigeo,department,province,district,idh,monetary_poverty,life_expectancy,complete_secondary_education,years_education,family_income,number_hh,hh_1_nib_or_more,hh_inadequate_characteristics,overcrowded_housing,hh_wo_bathrooms,hh_children_not_attending_school,hh_high_economic_dependence
130503,LA LIBERTAD,JULCAN,CARABAMBA,0.228094158,0.59669255,69.85832794,0.335115865,3.5019,230.230307,1907,374,17,110,188,30,86
130504,LA LIBERTAD,JULCAN,HUASO,0.185164721,0.59100247,70.63101181,0.304444444,3.2595,151.3244234,1580,774,113,204,582,22,117
130601,LA LIBERTAD,OTUZCO,OTUZCO,0.388373603,0.34779792,72.10808664,0.492880613,5.1623,573.3650934,7608,2094,19,357,1525,147,309
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,0.263167977,0.44900427,74.29811437,0.373025516,3.498,293.9065567,2713,695,22,129,463,47,157
130604,LA LIBERTAD,OTUZCO,CHARAT,0.238325695,0.42108386,74.51313686,0.341085271,4.3309,198.9968593,857,255,9,18,208,30,31
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,0.281748834,0.51745046,73.99363378,0.281368821,4.3372,336.1228676,1197,330,8,59,230,33,47
130606,LA LIBERTAD,OTUZCO,LA CUESTA,0.205279782,0.56624864,71.04469262,0.261904762,4.3842,162.2730763,214,64,4,5,54,2,7
130608,LA LIBERTAD,OTUZCO,MACHE,0.367982425,0.49631062,80.3591731,0.507936508,4.4161,470.1831755,873,89,2,27,40,6,24
130610,LA LIBERTAD,OTUZCO,PARANDAY,0.264790609,0.59587084,71.67048827,0.481481481,3.3254,293.6997887,148,22,0,3,10,3,7
130611,LA LIBERTAD,OTUZCO,SALPO,0.290807675,0.47078978,72.88648379,0.446043165,4.5074,295.4667765,1937,419,24,91,263,22,70
130613,LA LIBERTAD,OTUZCO,SINSICAP,0.175967019,0.65320656,77.77642056,0.264550265,2.4408,174.7497036,2110,1018,24,66,842,100,132
130614,LA LIBERTAD,OTUZCO,USQUIL,0.216652919,0.55754524,75.46132402,0.27549195,2.9508,234.4770587,6400,1719,46,219,1160,154,486
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,0.604211641,0.21034851,81.65507578,0.637540453,8.7061,1069.118917,4893,543,65,228,181,55,97
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,0.569668861,0.30476067,82.72051599,0.678896104,7.4416,947.1090809,11696,1259,33,479,358,136,352
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,0.564516456,0.39803324,81.5748396,0.531914894,7.145,1086.051274,1180,106,24,34,10,10,36
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,0.582531032,0.11573225,82.88749301,0.733829688,9.2633,848.2455837,8045,653,50,366,80,75,133
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,0.53788302,0.33728335,86.79840679,0.647727273,6.3692,850.797549,3625,534,1,115,276,61,142
130801,LA LIBERTAD,PATAZ,TAYABAMBA,0.354286214,0.37842299,71.62277629,0.429166667,4.8162,502.2334389,3542,1109,16,137,680,53,441
130802,LA LIBERTAD,PATAZ,BULDIBUYO,0.395574094,0.50457834,74.51027718,0.347670251,4.6139,739.4698666,1031,283,4,53,139,24,105
130803,LA LIBERTAD,PATAZ,CHILLIA,0.268292451,0.69702252,80.78043767,0.30420712,3.5423,300.0389069,2800,1166,17,169,626,78,586
130804,LA LIBERTAD,PATAZ,HUANCASPATA,0.276702214,0.57457553,85.79125898,0.339622642,3.9016,264.8983029,1700,411,7,67,103,26,268
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,0.346471198,0.52202967,73.65429169,0.231578947,5.1341,577.192814,351,123,8,23,93,1,40
130806,LA LIBERTAD,PATAZ,HUAYO,0.254178733,0.69572526,69.49289353,0.305454545,3.4646,323.4769295,879,292,3,62,126,19,139
130807,LA LIBERTAD,PATAZ,ONGON,0.217806773,0.59090909,76.76820468,0.315315315,3.5998,182.6653929,379,282,65,20,241,17,40
130808,LA LIBERTAD,PATAZ,PARCOY,0.556587431,0.32580512,72.79782729,0.505873715,7.4779,1221.286117,3444,1006,113,304,473,65,289
130809,LA LIBERTAD,PATAZ,PATAZ,0.468626382,0.35524978,70.6118423,0.389212828,6.3038,984.7992334,2105,629,58,253,253,55,162
130810,LA LIBERTAD,PATAZ,PIAS,0.436631778,0.35463653,79.90746079,0.382352941,4.8435,818.2639471,495,94,5,13,50,5,34
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,0.247118903,0.55996857,83.25982703,0.351955307,3.9011,202.8780588,720,192,7,18,121,8,63
130812,LA LIBERTAD,PATAZ,TAURIJA,0.288811488,0.54115176,79.0022524,0.424657534,4.4607,268.8979908,777,153,0,14,70,11,74
130813,LA LIBERTAD,PATAZ,URPAY,0.283890492,0.52699601,80.20895034,0.589285714,4.1544,231.0885874,648,254,3,19,195,14,65
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,0.420728876,0.34422425,72.09104633,0.53230148,5.2524,685.1919322,17516,4765,102,2123,1614,487,1721
130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,0.210015414,0.67156456,84.03824198,0.304568528,2.5309,220.3364971,4814,1408,17,407,505,132,692
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,0.229698798,0.46787947,73.95117384,0.269890796,2.8192,298.0883758,2278,654,6,126,198,42,390
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,0.162095438,0.50103916,81.06408839,0.307692308,2.5779,121.5405702,2220,601,6,352,144,44,204
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,0.145325708,0.65502441,83.18504035,0.336700337,1.925,178.3017753,2884,1238,18,374,654,107,487
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,0.099555821,0.64148054,73.9437181,0.226596675,1.82229443,193.08491,3463,1706,33,658,864,101,674
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,0.210576631,0.63140962,82.8614539,0.286592866,2.5676,226.7579386,2425,746,18,275,170,83,379
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,0.178878302,0.64077053,73.54601575,0.184615385,2.525,214.6092908,3281,1590,25,387,1048,114,643
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,0.324892491,0.45926741,73.82518543,0.429073034,5.0126,368.421445,5452,1490,173,494,738,75,314
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,0.337466416,0.49704689,84.69791347,0.30183727,4.548,428.9581377,1341,640,9,99,537,60,99
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,0.369578966,0.45091231,76.14445304,0.514476615,5.5098,433.1781993,1462,450,36,169,218,26,110
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,0.275276466,0.50098808,75.59836806,0.41509434,5.0693,232.2342339,558,193,2,25,151,7,35
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,0.214746745,0.42930853,81.35813019,0.340909091,4.1024,145.5416283,731,233,2,23,171,13,50
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,0.436445291,0.41443551,76.60329451,0.406943105,5.8162,737.3439411,3076,874,83,364,318,67,255
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,0.300639262,0.46093862,76.31812509,0.43255814,4.5776,304.2288276,848,201,18,75,65,16,76
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,0.258062158,0.62646119,84.01770594,0.335968379,3.5187,248.576643,894,270,5,54,139,37,91
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,0.412255602,0.35275352,71.03899311,0.420349435,5.6308,703.399711,4073,756,78,195,397,81,141
131102,LA LIBERTAD,GRAN CHIMU,LUCMA,0.311023217,0.51653058,70.74766799,0.34421365,4.097,447.218302,1465,349,13,48,231,40,68
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,0.408986595,0.48783205,68.44225836,0.383561644,4.9532,833.0568491,716,222,10,27,180,7,31
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,0.356581282,0.56718451,75.84764824,0.284210526,3.7526,702.0991385,1705,714,12,62,551,78,134
131201,LA LIBERTAD,VIRU,VIRU,0.499874005,0.30589114,75.89037831,0.506137659,6.2085,950.7534757,12649,1951,368,873,211,297,502
131202,LA LIBERTAD,VIRU,CHAO,0.493165878,0.34761395,77.24566078,0.45629071,5.6038,1006.206387,8341,2198,1082,836,172,244,354
131203,LA LIBERTAD,VIRU,GUADALUPITO,0.492507719,0.45331058,76.75537238,0.520193861,5.6792,940.6123509,1874,321,118,100,62,17,75
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,0.612655736,0.07491534,78.99764383,0.771857459,10.6221,944.5624195,70808,6571,331,4697,497,776,753
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,0.55325314,0.1826452,80.19076524,0.661832061,7.1886,940.5359979,5295,822,49,293,295,98,191
140103,LAMBAYEQUE,CHICLAYO,ETEN,0.533058354,0.1826452,88.59511678,0.672967864,7.216,730.3065953,3096,481,102,243,111,42,66
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,0.600961684,0.0879655,79.91817781,0.788359788,10.241,888.8417641,667,31,7,16,2,4,5
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,0.547462399,0.1347952,81.73309466,0.706393001,8.5994,770.4959244,39435,5214,245,3824,219,654,698
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,0.575421668,0.11043383,81.37318291,0.711742,9.2707,851.876646,22534,2443,74,1792,40,328,354
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,0.535363563,0.1972254,80.64914167,0.671484888,7.3983,827.6000573,2875,370,30,122,142,37,71
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,0.502365376,0.16060235,84.48162399,0.621075424,6.9443,699.5892481,7840,1253,88,793,93,130,289
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,0.498837182,0.125301,83.9259047,0.509677419,7.0851,750.3329605,824,108,20,51,29,6,17
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,0.509149256,0.1826452,79.16967045,0.608264463,6.5143,836.9303752,2625,408,6,135,198,56,61
140111,LAMBAYEQUE,CHICLAYO,PICSI,0.534820243,0.1826452,81.66940584,0.604890605,7.542,842.2669704,2244,347,51,149,93,30,69
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,0.577477895,0.10716871,79.7921439,0.721857411,9.7422,853.0955453,11936,1187,162,739,137,137,150
140113,LAMBAYEQUE,CHICLAYO,REQUE,0.563763754,0.125301,81.73489099,0.64045747,8.6337,876.3573058,4303,495,80,280,80,35,67
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,0.485672863,0.19300136,78.68512775,0.641544118,6.5216,718.3323922,2999,841,396,251,348,63,128
140115,LAMBAYEQUE,CHICLAYO,SANA,0.531333438,0.13994183,81.4875259,0.625835189,7.423,823.9458661,3459,678,135,184,332,74,105
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,0.534790302,0.16827115,83.30310561,0.72260612,7.5973,749.3441987,4516,673,52,177,290,66,170
140117,LAMBAYEQUE,CHICLAYO,PATAPO,0.540757633,0.18715514,82.07590313,0.656724817,7.4363,837.5623186,6054,781,33,287,206,99,235
140118,LAMBAYEQUE,CHICLAYO,POMALCA,0.561865299,0.13836561,83.81887013,0.647350173,8.3218,852.9729252,6816,1217,16,497,525,140,174
140119,LAMBAYEQUE,CHICLAYO,PUCALA,0.568777576,0.125301,81.48573663,0.68118196,8.2576,900.6330064,2566,313,11,101,127,32,76
140120,LAMBAYEQUE,CHICLAYO,TUMAN,0.58734176,0.125301,81.91991739,0.723782772,8.5703,931.2159099,7639,816,21,327,220,104,216
140201,LAMBAYEQUE,FERRENAFE,FERRENAFE,0.500745991,0.15518673,64.25857464,0.651960784,9.1916,846.9892794,8992,1065,62,721,42,110,229
140202,LAMBAYEQUE,FERRENAFE,CANARIS,0.216722439,0.62553353,74.16618132,0.246679317,3.0226,245.1110735,2748,1373,97,840,472,106,374
140203,LAMBAYEQUE,FERRENAFE,INCAHUASI,0.238953877,0.53203898,81.72360334,0.385210662,3.4753,201.8765596,3479,1334,28,197,872,107,410
140204,LAMBAYEQUE,FERRENAFE,MANUEL ANTONIO MESONES MURO,0.447844504,0.16407291,67.66640335,0.6,6.2448,753.4661653,1048,152,22,89,10,6,37
140205,LAMBAYEQUE,FERRENAFE,PITIPO,0.41972643,0.20880109,65.35039394,0.545103093,5.6957,735.8602728,5378,767,129,232,108,133,273
140206,LAMBAYEQUE,FERRENAFE,PUEBLO NUEVO,0.492195218,0.22609211,68.41651851,0.643322476,7.9962,801.6417133,3776,627,40,448,37,60,106
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,0.549402391,0.1411125,72.46502378,0.655953474,9.2203,917.5981833,18504,2617,675,1184,559,247,387
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,0.419289385,0.25859512,74.53924491,0.536363636,5.2975,640.4747591,411,141,66,32,40,18,26
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,0.493772082,0.24021957,75.56147041,0.688098495,7.2105,722.7462646,2246,503,283,169,27,25,75
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,0.512703365,0.22696416,73.70222254,0.642751479,7.1766,864.6342314,4554,984,357,501,68,78,158
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,0.469413987,0.23636294,76.40908432,0.566438356,6.4275,727.6136012,4709,985,217,504,84,130,229
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,0.40601384,0.29809935,74.96233795,0.496598639,4.4437,686.6032759,10352,4432,1464,1892,1277,419,1205
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,0.508073145,0.25985732,75.00061874,0.572004841,7.1724,868.9339707,7806,1876,725,858,205,182,276
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,0.496683522,0.29383411,73.2020113,0.578961039,6.1274,930.0519688,11790,4355,1753,1644,1827,322,562
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,0.473365227,0.25645771,73.52445807,0.548989114,6.9882,756.8558632,2216,592,261,251,39,63,78
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,0.325090577,0.44569917,77.57481797,0.438923395,4.3484,379.365433,3553,1130,205,249,613,74,249
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,0.412865876,0.27135809,74.74381313,0.623367199,6.9485,475.1370305,3813,1024,164,545,359,103,117
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,0.495293848,0.29064237,74.92452907,0.639299398,6.3499,830.3057048,5081,1085,332,557,66,95,251
150101,LIMA,LIMA,LIMA,0.746010874,0.07958984,81.88344389,0.782691556,11.0691,1545.246473,78665,5598,527,4244,33,847,246
150102,LIMA,LIMA,ANCON,0.656473404,0.19246935,78.39112846,0.724031961,9.1395,1316.098572,17454,3565,2267,1052,199,237,121
150103,LIMA,LIMA,ATE,0.700430248,0.17174936,81.02624099,0.766107408,9.8385,1412.473337,164985,26278,11306,12354,2071,2374,1121
150104,LIMA,LIMA,BARRANCO,0.801234733,0.03172325,81.6758793,0.786570743,12.3323,1792.368661,11477,357,38,271,0,57,9
150105,LIMA,LIMA,BRENA,0.785999689,0.04041467,81.40812591,0.792611895,11.7399,1744.292935,25494,1336,131,1045,0,169,28
150106,LIMA,LIMA,CARABAYLLO,0.662879143,0.19176021,79.77456893,0.744076833,9.4495,1277.25578,86847,15786,7864,6681,1230,1229,675
150107,LIMA,LIMA,CHACLACAYO,0.727064248,0.09712625,82.76369048,0.780766852,10.765,1436.651195,11233,1006,150,590,130,123,76
150108,LIMA,LIMA,CHORRILLOS,0.738221736,0.1160839,81.1497121,0.770687263,10.6115,1567.361684,82969,8777,3076,4752,283,965,369
150109,LIMA,LIMA,CIENEGUILLA,0.650977805,0.17529394,78.00235269,0.699186992,9.1529,1314.35109,9623,2206,1335,774,219,116,62
150110,LIMA,LIMA,COMAS,0.7081597,0.16044523,81.63203158,0.782665066,10.0771,1408.146118,132726,17192,5943,9080,1171,1934,954
150111,LIMA,LIMA,EL AGUSTINO,0.70122061,0.16689837,84.18354012,0.738624843,9.6693,1381.776152,51766,5766,871,4058,38,800,367
150112,LIMA,LIMA,INDEPENDENCIA,0.697405438,0.20590949,81.47797084,0.766261415,9.6624,1398.713698,54293,8718,3427,4602,669,724,528
150113,LIMA,LIMA,JESUS MARIA,0.836180982,0.00519235,82.17063814,0.814129353,13.0988,1914.218576,23794,453,48,288,0,115,14
150114,LIMA,LIMA,LA MOLINA,0.793272471,0.01168268,82.36418986,0.784706622,13.238,1653.862361,40245,843,151,517,13,160,34
150115,LIMA,LIMA,LA VICTORIA,0.712486256,0.11057018,81.35010002,0.750875939,10.4249,1440.678495,51132,5325,410,4366,10,631,165
150116,LIMA,LIMA,LINCE,0.822136078,0.01452933,82.22529614,0.828821656,12.5571,1847.49689,18193,614,110,426,0,98,8
150117,LIMA,LIMA,LOS OLIVOS,0.753197914,0.07881448,82.22582174,0.795136872,11.0914,1566.038489,89749,5865,547,4355,4.00E+00,929,259
150118,LIMA,LIMA,LURIGANCHO,0.678874995,0.18234247,80.34222508,0.747846094,9.4953,1348.428017,66221,14005,5687,4927,3923,888,564
150119,LIMA,LIMA,LURIN,0.691154232,0.18264468,79.70375163,0.712550607,9.5231,1468.892071,23865,4518,1913,1737,918,356,129
150120,LIMA,LIMA,MAGDALENA DEL MAR,0.827377375,0.00782218,82.27094378,0.799645839,12.9307,1882.476187,19239,464,48,310,0,107,16
150121,LIMA,LIMA,PUEBLO LIBRE,0.829684602,0.00779682,82.2137108,0.827052822,13.0645,1857.756837,26407,546,63,350,0,140,14
150122,LIMA,LIMA,MIRAFLORES,0.81457821,0.000855,81.95825784,0.780917281,13.7643,1765.245985,37626,270,24,129,0,119,3
150123,LIMA,LIMA,PACHACAMAC,0.645634317,0.20000896,77.99290926,0.711727208,8.7898,1304.010578,30335,7385,4643,2521,520,388,270
150124,LIMA,LIMA,PUCUSANA,0.619068012,0.23739385,77.49313819,0.670560748,8.9302,1187.006637,4377,1479,1193,286,205,47,33
150125,LIMA,LIMA,PUENTE PIEDRA,0.661334953,0.22678988,80.14771942,0.734817063,9.1351,1294.089446,87287,19410,10731,6739,2753,1313,757
150126,LIMA,LIMA,PUNTA HERMOSA,0.675871767,0.19183087,77.61941486,0.68164794,9.6852,1445.499148,5730,2346,2081,287,94,56,28
150127,LIMA,LIMA,PUNTA NEGRA,0.704913257,0.14288621,76.68396155,0.677586207,10.3245,1606.61748,2032,251,121,102,5,26,11
150128,LIMA,LIMA,RIMAC,0.713798909,0.11429909,81.917349,0.754134746,10.3406,1438.222874,48540,5763,2097,3168,133,687,231
150129,LIMA,LIMA,SAN BARTOLO,0.731334335,0.13336333,80.69828253,0.766773163,10.3621,1562.547885,2148,253,100,137,19,12,9
150130,LIMA,LIMA,SAN BORJA,0.817821823,0.00463208,82.44592673,0.790744758,13.4618,1782.544475,34940,464,38,284,1.00E+00,132,21
150131,LIMA,LIMA,SAN ISIDRO,0.786357398,0.000573463,82.06671429,0.787805614,13.7376,1583.536198,21073,144,7,78,0,56,6
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.690557115,0.1770394,81.02086523,0.734362382,9.5645,1406.985081,274168,50144,27256,20663,2902,3964,1851
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,0.720347381,0.1518192,82.43102993,0.772166644,9.899,1485.509132,89347,12171,4899,6030,544,1273,649
150134,LIMA,LIMA,SAN LUIS,0.785010717,0.05473567,84.25595605,0.810181986,11.5712,1652.118523,14619,938,81,733,0,138,23
150135,LIMA,LIMA,SAN MARTIN DE PORRES,0.736825976,0.10343179,81.87071305,0.793169197,10.6966,1510.786406,176653,14781,2637,9952,409,2010,679
150136,LIMA,LIMA,SAN MIGUEL,0.808917881,0.01581726,82.00700216,0.769672893,12.6181,1828.365695,46210,1418,173,981,0,273,36
150137,LIMA,LIMA,SANTA ANITA,0.727809582,0.09643694,82.74208298,0.767822852,10.2079,1499.53219,55636,5736,535,4523,25,647,289
150138,LIMA,LIMA,SANTA MARIA DEL MAR,0.742192723,0.07065562,79.79715765,0.642857143,10.1935,1825.093047,300,31,9,17,0,5,2
150139,LIMA,LIMA,SANTA ROSA,0.642883013,0.22028653,77.92040865,0.678859857,9.3683,1269.513303,8649,2270,1678,591,110,117,65
150140,LIMA,LIMA,SANTIAGO DE SURCO,0.795789646,0.01231283,82.26855555,0.79054446,13.0101,1682.491098,100585,2598,575,1393,78,622,90
150141,LIMA,LIMA,SURQUILLO,0.803055556,0.02747559,81.89254847,0.798913043,12.1825,1796.54201,29262,1213,89,911,0,217,40
150142,LIMA,LIMA,VILLA EL SALVADOR,0.696885767,0.20166089,81.70731213,0.746793546,9.5279,1419.608656,94779,12515,4448,6563,418,1357,697
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,0.693240346,0.16823515,81.48789303,0.741877848,9.3769,1421.425324,103277,22378,13778,7964,1308,1447,785
150201,LIMA,BARRANCA,BARRANCA,0.656112871,0.10499027,82.63553609,0.707686883,9.0069,1244.380216,18519,3034,872,1180,907,318,248
150202,LIMA,BARRANCA,PARAMONGA,0.640597674,0.095893,84.99128968,0.717150761,8.6127,1139.88062,6630,876,289,191,384,68,120
150203,LIMA,BARRANCA,PATIVILCA,0.637291048,0.1324245,87.8613333,0.676537585,7.2492,1230.170521,5207,1533,824,200,741,61,123
150204,LIMA,BARRANCA,SUPE,0.645246038,0.18280128,81.73989969,0.652935118,7.6985,1379.602814,6612,1750,873,408,602,94,137
150205,LIMA,BARRANCA,SUPE PUERTO,0.644682863,0.1324245,84.25002604,0.687559354,8.4792,1211.101646,3482,852,577,168,152,46,69
150301,LIMA,CAJATAMBO,CAJATAMBO,0.510973916,0.3035862,67.99660839,0.573248408,7.2371,1014.533406,666,171,54,69,92,4,9
150302,LIMA,CAJATAMBO,COPA,0.253660137,0.3715457,69.91107774,0.355932203,4.7485,232.7112252,278,230,1,70,204,3,12
150303,LIMA,CAJATAMBO,GORGOR,0.337120099,0.3715457,65.80455695,0.3125,6.2092,480.8129781,535,274,23,87,214,7,14
150304,LIMA,CAJATAMBO,HUANCAPON,0.412620463,0.3035862,72.69719694,0.608695652,5.8059,560.6802064,393,271,14,25,262,4,10
150305,LIMA,CAJATAMBO,MANAS,0.494781356,0.20099202,67.393261,0.578947368,7.4348,916.6510042,363,217,32,41,187,5,1
150401,LIMA,CANTA,CANTA,0.617701296,0.10535405,76.99569082,0.606299213,8.7875,1262.371737,770,225,57,121,98,6,3
150402,LIMA,CANTA,ARAHUAY,0.460896998,0.2090718,72.62032847,0.653846154,6.921,661.2048456,274,103,21,25,73,0,0
150403,LIMA,CANTA,HUAMANTANGA,0.427852239,0.16498952,73.60961183,0.56,7.1982,551.47954,305,107,24,17,92,3,1
150404,LIMA,CANTA,HUAROS,0.475430041,0.230563,76.56131741,0.564102564,7.5935,677.5377652,300,134,41,41,96,2,1
150405,LIMA,CANTA,LACHAQUI,0.48598417,0.2090718,73.78639557,0.631578947,7.4285,730.4562689,452,242,60,18,223,2,0
150406,LIMA,CANTA,SAN BUENAVENTURA,0.475928598,0.230563,75.55576406,0.65,8.2506,615.3771944,238,58,12,23,35,1,1
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,0.60324021,0.10835157,76.58549333,0.612107623,6.8913,1378.468128,1639,512,275,151,156,24,26
150501,LIMA,CANETE,SAN VICENTE DE CANETE,0.703946559,0.1107373,81.22609382,0.757972914,9.665,1451.176221,16405,3819,1897,875,1262,234,137
150502,LIMA,CANETE,ASIA,0.668526236,0.1107373,79.57776529,0.752795031,8.6066,1382.871459,2606,618,448,142,31,48,35
150503,LIMA,CANETE,CALANGO,0.605167682,0.08154119,80.90171241,0.711267606,8.0134,1086.073884,747,194,124,23,79,6,4
150504,LIMA,CANETE,CERRO AZUL,0.656234203,0.1512561,80.396687,0.769440655,8.9331,1248.607967,2259,671,380,125,241,31,26
150505,LIMA,CANETE,CHILCA,0.681872753,0.1512561,81.09126431,0.720942689,9.1637,1402.189498,5500,1284,888,334,76,97,53
150506,LIMA,CANETE,COAYLLO,0.687521692,0.1313157,88.04269757,0.76,7.4566,1420.64584,412,122,82,15,48,2,2
150507,LIMA,CANETE,IMPERIAL,0.690875904,0.1512561,86.02041105,0.727674624,9.1518,1337.18263,10491,2011,910,809,258,196,110
150508,LIMA,CANETE,LUNAHUANA,0.689702823,0.1052626,80.66182824,0.78,8.6208,1459.21623,1464,278,198,50,53,12,10
150509,LIMA,CANETE,MALA,0.687548134,0.10343208,82.25814706,0.752543605,9.256,1370.56674,8559,1810,1198,499,125,138,82
150510,LIMA,CANETE,NUEVO IMPERIAL,0.654987674,0.23973065,78.81935499,0.701193317,8.5027,1377.237796,7213,2144,1706,445,76,68,68
150511,LIMA,CANETE,PACARAN,0.699736839,0.17152115,85.62885168,0.715447154,8.9516,1427.344913,450,116,57,26,54,6,2
150512,LIMA,CANETE,QUILMANA,0.657015363,0.16481916,80.65711889,0.661940299,8.4581,1387.800115,4588,813,385,350,52,66,64
150513,LIMA,CANETE,SAN ANTONIO,0.730145242,0.1052626,80.96639556,0.77245509,10.1298,1563.124997,1265,331,237,92,43,8,8
150514,LIMA,CANETE,SAN LUIS,0.705142803,0.20363295,86.79845826,0.70556062,8.4298,1497.00399,3640,725,275,192,258,62,54
150515,LIMA,CANETE,SANTA CRUZ DE FLORES,0.71447492,0.032830523,81.14012962,0.816666667,9.3639,1491.815643,907,232,170,50,26,7,4
150516,LIMA,CANETE,ZUNIGA,0.643827075,0.1313157,78.85250556,0.629213483,8.2729,1403.565793,395,132,85,34,35,1,1
150601,LIMA,HUARAL,HUARAL,0.656679385,0.10202786,81.73896114,0.694773176,8.5678,1317.761261,27325,4987,996,1757,2098,491,355
150602,LIMA,HUARAL,ATAVILLOS ALTO,0.533992061,0.1889067,77.96272261,0.678571429,7.0097,887.2015177,276,142,39,31,112,2,1
150603,LIMA,HUARAL,ATAVILLOS BAJO,0.572227527,0.1015881,83.65726432,0.617647059,7.7824,961.1660682,358,128,11,34,107,1,1
150604,LIMA,HUARAL,AUCALLAMA,0.629581681,0.11157996,81.11506765,0.639183056,7.1297,1377.842554,4702,1798,467,282,1203,78,82
150605,LIMA,HUARAL,CHANCAY,0.650560229,0.15427087,81.46771591,0.722629265,8.2937,1289.500307,15226,3112,1354,776,873,199,333
150606,LIMA,HUARAL,IHUARI,0.411560696,0.25382449,78.19661721,0.521428571,5.0822,593.2774356,682,580,51,61,569,10,3
150607,LIMA,HUARAL,LAMPIAN,0.566995855,0.1015881,84.2764839,0.769230769,6.4799,938.2811618,148,30,2,5,25,0,0
150608,LIMA,HUARAL,PACARAOS,0.524132103,0.22182353,88.12740492,0.446808511,7.2655,848.469035,423,190,21,52,165,2,5
150609,LIMA,HUARAL,SAN MIGUEL DE ACOS,0.600633874,0.1461059,82.42970179,0.722222222,8.2793,1007.088447,211,80,8,15,60,1,1
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,0.587957903,0.1889067,80.50518882,0.657142857,10.0187,913.1849669,159,37,5,6,29,1,1
150611,LIMA,HUARAL,SUMBILCA,0.457296582,0.1889067,87.70218291,0.607142857,6.4657,540.0329353,306,273,12,14,272,0,2
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,0.521838079,0.1461059,80.86745465,0.470588235,5.959,1048.318028,183,68,8,15,61,2,0
